0.6455176191345627 0.6085448238086544
val/10001.jpg, ['GT: Woman, Predicted: Man']
val/111.jpg, ["GT: indian, Predicted: asian, Race Confidence: {'asian': 50.480368762038275, 'indian': 2.4678796138095627, 'black': 0.6547379697703105, 'white': 32.129647262671426, 'middle eastern': 8.019333810766566, 'latino hispanic': 6.248036026837589}"]
val/1113.jpg, ["GT: asian, Predicted: white, Race Confidence: {'asian': 20.178522744354876, 'indian': 6.475900086653223, 'black': 1.4997116364882426, 'white': 38.16251299828136, 'middle eastern': 19.2795343065817, 'latino hispanic': 14.403813850425022}"]
val/1114.jpg, ["GT: white, Predicted: middle eastern, Race Confidence: {'asian': 2.5114206597208977, 'indian': 8.259692043066025, 'black': 1.0329586453735828, 'white': 20.706726610660553, 'middle eastern': 34.41430926322937, 'latino hispanic': 33.0748975276947}"]
val/1119.jpg, ["GT: white, Predicted: asian, Race Confidence: {'asian': 51.68654918670654, 'indian': 8.866509795188904, 'black': 8.382707089185715, 'white': 4.15080152451992, 'middle eastern': 1.9089298322796822, 'latino hispanic': 25.00450313091278}"]
val/1120.jpg, ["GT: latino hispanic, Predicted: asian, Race Confidence: {'asian': 69.1514253616333, 'indian': 7.573717832565308, 'black': 1.6763124614953995, 'white': 2.3222582414746284, 'middle eastern': 0.6814707536250353, 'latino hispanic': 18.594810366630554}"]
val/1125.jpg, ["GT: black, Predicted: latino hispanic, Race Confidence: {'asian': 24.80207532644272, 'indian': 13.371062278747559, 'black': 18.22689026594162, 'white': 10.818962007761002, 'middle eastern': 6.696050614118576, 'latino hispanic': 26.084959506988525}"]
val/1126.jpg, ["GT: middle eastern, Predicted: latino hispanic, Race Confidence: {'asian': 9.660334140062332, 'indian': 21.420583128929138, 'black': 6.106042489409447, 'white': 16.533225774765015, 'middle eastern': 21.99246883392334, 'latino hispanic': 24.2873415350914}"]
val/1131.jpg, ["GT: indian, Predicted: asian, Race Confidence: {'asian': 49.34582408343697, 'indian': 14.870076767806815, 'black': 13.735681100826328, 'white': 4.449742925151761, 'middle eastern': 2.0067525361032805, 'latino hispanic': 15.59192184161674}"]
val/1133.jpg, ["GT: indian, Predicted: latino hispanic, Race Confidence: {'asian': 9.755691885948181, 'indian': 12.619435787200928, 'black': 9.72416177392006, 'white': 9.670167416334152, 'middle eastern': 5.578676238656044, 'latino hispanic': 52.651870250701904}"]
val/1135.jpg, ["GT: white, Predicted: asian, Race Confidence: {'asian': 31.92109763622284, 'indian': 17.97114908695221, 'black': 19.28408443927765, 'white': 4.926162213087082, 'middle eastern': 3.858831897377968, 'latino hispanic': 22.038672864437103}"]
val/1136.jpg, ["GT: asian, Predicted: white, Race Confidence: {'asian': 16.88959002494812, 'indian': 5.0079625099897385, 'black': 3.335626795887947, 'white': 43.367695808410645, 'middle eastern': 15.995238721370697, 'latino hispanic': 15.403889119625092}"]
val/114.jpg, ["GT: latino hispanic, Predicted: indian, Race Confidence: {'asian': 5.0575024668873825, 'indian': 70.25160016129018, 'black': 3.9842600515043767, 'white': 1.8426907415801728, 'middle eastern': 2.263804846334746, 'latino hispanic': 16.60014340878388}"]
val/1142.jpg, ["GT: white, Predicted: black, Race Confidence: {'asian': 8.578275889158249, 'indian': 16.690047085285187, 'black': 63.3936882019043, 'white': 1.9331889227032661, 'middle eastern': 1.1865821667015553, 'latino hispanic': 8.218219876289368}"]
val/1146.jpg, ["GT: indian, Predicted: asian, Race Confidence: {'asian': 27.35733389854431, 'indian': 13.577404618263245, 'black': 15.151847898960114, 'white': 13.69616836309433, 'middle eastern': 9.614982455968857, 'latino hispanic': 20.602262020111084}"]
val/115.jpg, ["GT: middle eastern, Predicted: white, Race Confidence: {'asian': 5.177180969455127, 'indian': 4.21804958962803, 'black': 0.641032045658583, 'white': 42.639274282541955, 'middle eastern': 21.511932133205875, 'latino hispanic': 25.812524460253183}"]
val/1157.jpg, ["GT: white, Predicted: middle eastern, Race Confidence: {'asian': 3.149304538965225, 'indian': 8.46521109342575, 'black': 1.7625676468014717, 'white': 22.82220721244812, 'middle eastern': 33.87219309806824, 'latino hispanic': 29.92851734161377}"]
val/1159.jpg, ["GT: middle eastern, Predicted: latino hispanic, Race Confidence: {'asian': 8.621596544981003, 'indian': 8.341428637504578, 'black': 3.239933028817177, 'white': 18.682169914245605, 'middle eastern': 9.791461378335953, 'latino hispanic': 51.323407888412476}"]
val/1163.jpg, ["GT: latino hispanic, Predicted: black, Race Confidence: {'asian': 10.128092020750046, 'indian': 12.50920295715332, 'black': 46.8275249004364, 'white': 5.609889328479767, 'middle eastern': 5.3954049944877625, 'latino hispanic': 19.529882073402405}"]
val/1164.jpg, ["GT: latino hispanic, Predicted: white, Race Confidence: {'asian': 0.8700852800956536, 'indian': 3.3461967615006425, 'black': 0.35230505517453287, 'white': 55.0060305002946, 'middle eastern': 24.954655763784395, 'latino hispanic': 15.470727710171206}"]
val/1165.jpg, ["GT: asian, Predicted: white, Race Confidence: {'asian': 8.518145741113766, 'indian': 4.877331026037397, 'black': 1.7741666301588195, 'white': 47.875872127763756, 'middle eastern': 21.376922510678916, 'latino hispanic': 15.5775630818345}"]
val/1166.jpg, ["GT: latino hispanic, Predicted: black, Race Confidence: {'asian': 12.230564653873444, 'indian': 8.122843503952026, 'black': 64.18304443359375, 'white': 0.9495576843619347, 'middle eastern': 0.43390868231654167, 'latino hispanic': 14.080080389976501}"]
val/1168.jpg, ["GT: latino hispanic, Predicted: white, Race Confidence: {'asian': 0.3222260240046949, 'indian': 1.7054097556579404, 'black': 0.06456162476550045, 'white': 57.52125888809456, 'middle eastern': 23.092216480706156, 'latino hispanic': 17.294325853070514}"]
val/1170.jpg, ["GT: middle eastern, Predicted: white, Race Confidence: {'asian': 0.22811712697148323, 'indian': 11.169546842575073, 'black': 1.4029338955879211, 'white': 38.716793060302734, 'middle eastern': 31.104132533073425, 'latino hispanic': 17.37847328186035}"]
val/1173.jpg, ["GT: white, Predicted: latino hispanic, Race Confidence: {'asian': 5.572730011018513, 'indian': 8.919015208600138, 'black': 3.289014826534411, 'white': 18.832411607216404, 'middle eastern': 21.67194525337872, 'latino hispanic': 41.7148808580779}"]
val/1176.jpg, ["GT: indian, Predicted: asian, Race Confidence: {'asian': 43.82052197211719, 'indian': 17.3907333742698, 'black': 16.427342125494228, 'white': 5.7122138038618795, 'middle eastern': 6.3518993435026, 'latino hispanic': 10.297286773051407}"]
val/1177.jpg, ["GT: middle eastern, Predicted: latino hispanic, Race Confidence: {'asian': 8.172794431447983, 'indian': 23.286190629005432, 'black': 4.470555856823921, 'white': 12.51411885023117, 'middle eastern': 10.674811899662018, 'latino hispanic': 40.881526470184326}"]
val/1178.jpg, ["GT: latino hispanic, Predicted: asian, Race Confidence: {'asian': 34.55492442191548, 'indian': 18.095349598485278, 'black': 12.210170214155887, 'white': 8.166084210147355, 'middle eastern': 5.809131689771212, 'latino hispanic': 21.164332787474063}"]
val/1187.jpg, ["GT: indian, Predicted: latino hispanic, Race Confidence: {'asian': 7.570894807577133, 'indian': 17.304016649723053, 'black': 4.194667190313339, 'white': 20.931869745254517, 'middle eastern': 24.69305694103241, 'latino hispanic': 25.305503606796265}"]
val/1192.jpg, ["GT: middle eastern, Predicted: white, Race Confidence: {'asian': 9.751033037900925, 'indian': 9.090536832809448, 'black': 0.2885428490117192, 'white': 34.46315824985504, 'middle eastern': 22.18414396047592, 'latino hispanic': 24.222582578659058}"]
val/1202.jpg, ["GT: middle eastern, Predicted: indian, Race Confidence: {'asian': 13.712126016616821, 'indian': 28.515687584877014, 'black': 6.910540163516998, 'white': 10.439986735582352, 'middle eastern': 13.423801958560944, 'latino hispanic': 26.997855305671692}"]
val/1205.jpg, ["GT: white, Predicted: middle eastern, Race Confidence: {'asian': 0.15486307675018907, 'indian': 5.024204030632973, 'black': 0.21857572719454765, 'white': 35.405656695365906, 'middle eastern': 44.65121328830719, 'latino hispanic': 14.545488357543945}"]
val/1207.jpg, ["GT: latino hispanic, Predicted: middle eastern, Race Confidence: {'asian': 2.603761851787567, 'indian': 15.92591404914856, 'black': 1.4726657420396805, 'white': 23.029041290283203, 'middle eastern': 38.21927011013031, 'latino hispanic': 18.74934881925583}"]
val/1209.jpg, ["GT: latino hispanic, Predicted: middle eastern, Race Confidence: {'asian': 0.6436542306209527, 'indian': 5.6355704354559855, 'black': 0.5932889637155576, 'white': 28.51682561435394, 'middle eastern': 41.83358051376575, 'latino hispanic': 22.77707335030158}"]
val/1211.jpg, ["GT: latino hispanic, Predicted: white, Race Confidence: {'asian': 5.5209673506598085, 'indian': 5.593730842693498, 'black': 2.801765109703845, 'white': 41.982542990597665, 'middle eastern': 25.34582765971587, 'latino hispanic': 18.755170330713412}"]
val/1212.jpg, ["GT: asian, Predicted: latino hispanic, Race Confidence: {'asian': 29.00238508000285, 'indian': 7.791573273633317, 'black': 1.4861096582478082, 'white': 18.99873727552517, 'middle eastern': 10.927268023924114, 'latino hispanic': 31.79393004142821}"]
val/1213.jpg, ["GT: indian, Predicted: black, Race Confidence: {'asian': 6.544005090712894, 'indian': 13.779830780049469, 'black': 70.89125264987318, 'white': 0.697598430055567, 'middle eastern': 0.5829025296387041, 'latino hispanic': 7.504413127373084}"]
val/1218.jpg, ["GT: asian, Predicted: white, Race Confidence: {'asian': 6.961074556240386, 'indian': 0.13783309156320592, 'black': 0.02351373394230189, 'white': 83.07212985421775, 'middle eastern': 3.9393973576304147, 'latino hispanic': 5.86605439973526}"]
val/1219.jpg, ["GT: asian, Predicted: white, Race Confidence: {'asian': 16.670855383327925, 'indian': 4.895834916581805, 'black': 2.321261492148727, 'white': 36.58914486105113, 'middle eastern': 16.655320921857413, 'latino hispanic': 22.86758559152994}"]
val/122.jpg, ["GT: black, Predicted: asian, Race Confidence: {'asian': 53.21676452259806, 'indian': 5.3105122781105205, 'black': 28.748773261831598, 'white': 2.095478711752815, 'middle eastern': 0.8400608354843161, 'latino hispanic': 9.788412439132479}"]
val/1221.jpg, ["GT: middle eastern, Predicted: latino hispanic, Race Confidence: {'asian': 2.0305562764406204, 'indian': 12.941835820674896, 'black': 0.9983375668525696, 'white': 9.481626003980637, 'middle eastern': 15.098173916339874, 'latino hispanic': 59.44947004318237}"]
val/1225.jpg, ["GT: indian, Predicted: asian, Race Confidence: {'asian': 28.532084822654724, 'indian': 11.71107366681099, 'black': 24.995729327201843, 'white': 7.642072439193726, 'middle eastern': 3.4765060991048813, 'latino hispanic': 23.642535507678986}"]
val/1228.jpg, ["GT: latino hispanic, Predicted: white, Race Confidence: {'asian': 0.9136983193457127, 'indian': 3.625970333814621, 'black': 0.6252867635339499, 'white': 50.607699155807495, 'middle eastern': 25.35393536090851, 'latino hispanic': 18.873406946659088}"]
val/1231.jpg, ["GT: latino hispanic, Predicted: asian, Race Confidence: {'asian': 36.230461148078575, 'indian': 12.163433392457174, 'black': 26.92348979991553, 'white': 2.1205573076674114, 'middle eastern': 1.254369468017753, 'latino hispanic': 21.307700432264856}"]
val/1234.jpg, ["GT: indian, Predicted: white, Race Confidence: {'asian': 1.1061420392180705, 'indian': 3.8892982983170925, 'black': 0.25763129022754966, 'white': 62.22355140587994, 'middle eastern': 12.790263461486308, 'latino hispanic': 19.73311571676229}"]
val/1235.jpg, ["GT: asian, Predicted: white, Race Confidence: {'asian': 32.03299045562744, 'indian': 0.9074561297893524, 'black': 0.3863874590024352, 'white': 49.13216233253479, 'middle eastern': 9.686937928199768, 'latino hispanic': 7.854069024324417}"]
val/1237.jpg, ["GT: asian, Predicted: indian, Race Confidence: {'asian': 0.7810298353433609, 'indian': 45.99907398223877, 'black': 12.063693255186081, 'white': 7.170694321393967, 'middle eastern': 19.640332460403442, 'latino hispanic': 14.34517502784729}"]
val/124.jpg, ["GT: indian, Predicted: asian, Race Confidence: {'asian': 50.96067190170288, 'indian': 10.06995365023613, 'black': 4.410352930426598, 'white': 3.1744223088026047, 'middle eastern': 1.2210927903652191, 'latino hispanic': 30.16350567340851}"]
val/1240.jpg, ["GT: indian, Predicted: white, Race Confidence: {'asian': 1.0677247308194637, 'indian': 2.610774151980877, 'black': 0.08794867899268866, 'white': 45.037734508514404, 'middle eastern': 20.486682653427124, 'latino hispanic': 30.70913553237915}"]
val/1241.jpg, ["GT: black, Predicted: white, Race Confidence: {'asian': 10.315823554992676, 'indian': 8.038286119699478, 'black': 4.654144868254662, 'white': 35.53289771080017, 'middle eastern': 17.977212369441986, 'latino hispanic': 23.48163276910782}"]
val/1243.jpg, ["GT: latino hispanic, Predicted: middle eastern, Race Confidence: {'asian': 1.2620721764607534, 'indian': 11.401864820829918, 'black': 0.4852438169118057, 'white': 15.999276399569297, 'middle eastern': 56.4217541469189, 'latino hispanic': 14.429789151536772}"]
val/1244.jpg, ["GT: indian, Predicted: black, Race Confidence: {'asian': 5.430636927485466, 'indian': 32.37200379371643, 'black': 37.55125105381012, 'white': 8.421840518712997, 'middle eastern': 5.740392953157425, 'latino hispanic': 10.48387661576271}"]
val/1245.jpg, ["GT: white, Predicted: latino hispanic, Race Confidence: {'asian': 2.81305518001318, 'indian': 5.502431094646454, 'black': 0.9746834635734558, 'white': 28.744181990623474, 'middle eastern': 20.845617353916168, 'latino hispanic': 41.12003147602081}"]
val/1251.jpg, ["GT: indian, Predicted: asian, Race Confidence: {'asian': 51.29089966903921, 'indian': 12.755423814704873, 'black': 10.771487447200709, 'white': 2.4796330531994166, 'middle eastern': 1.516004180580876, 'latino hispanic': 21.186556957549687}"]
val/1253.jpg, ["GT: white, Predicted: indian, Race Confidence: {'asian': 16.04463905096054, 'indian': 32.59299397468567, 'black': 22.10298478603363, 'white': 7.51316025853157, 'middle eastern': 5.471561104059219, 'latino hispanic': 16.27466529607773}"]
val/1254.jpg, ["GT: latino hispanic, Predicted: white, Race Confidence: {'asian': 0.7644411166424224, 'indian': 1.9857018506945283, 'black': 0.14070330327843447, 'white': 62.080178384791516, 'middle eastern': 23.742358311555286, 'latino hispanic': 11.286622213519944}"]
val/1256.jpg, ["GT: middle eastern, Predicted: white, Race Confidence: {'asian': 14.740496262341514, 'indian': 4.2812346238633765, 'black': 2.1268674508850247, 'white': 47.695034604968704, 'middle eastern': 16.63909951681492, 'latino hispanic': 14.517267913655514}"]
val/1258.jpg, ["GT: indian, Predicted: latino hispanic, Race Confidence: {'asian': 12.679019570350647, 'indian': 12.634027004241943, 'black': 6.880345195531845, 'white': 18.180152773857117, 'middle eastern': 18.336370587348938, 'latino hispanic': 31.29008710384369}"]
val/1268.jpg, ["GT: black, Predicted: asian, Race Confidence: {'asian': 40.03213346004486, 'indian': 12.449418008327484, 'black': 9.133953601121902, 'white': 8.051570504903793, 'middle eastern': 5.163177475333214, 'latino hispanic': 25.169751048088074}"]
val/1270.jpg, ["GT: indian, Predicted: latino hispanic, Race Confidence: {'asian': 25.239703059196472, 'indian': 5.916699767112732, 'black': 3.1293004751205444, 'white': 21.380645036697388, 'middle eastern': 8.70896503329277, 'latino hispanic': 35.624682903289795}"]
val/1274.jpg, ["GT: latino hispanic, Predicted: middle eastern, Race Confidence: {'asian': 5.504120602712559, 'indian': 21.619277105417595, 'black': 7.7331526299533095, 'white': 14.35648627799913, 'middle eastern': 25.517648396772337, 'latino hispanic': 25.269314614616082}"]
val/1277.jpg, ["GT: indian, Predicted: latino hispanic, Race Confidence: {'asian': 2.4492546916007996, 'indian': 28.15088927745819, 'black': 4.380236938595772, 'white': 11.698592454195023, 'middle eastern': 23.918412625789642, 'latino hispanic': 29.402613639831543}"]
val/1278.jpg, ["GT: latino hispanic, Predicted: white, Race Confidence: {'asian': 0.028397957319450995, 'indian': 0.22803921793678786, 'black': 0.004231192220148999, 'white': 66.44866866485253, 'middle eastern': 15.617486462892716, 'latino hispanic': 17.673169949868925}"]
val/1281.jpg, ["GT: middle eastern, Predicted: white, Race Confidence: {'asian': 0.4600968677550554, 'indian': 2.473212592303753, 'black': 0.8537841960787773, 'white': 59.1793954372406, 'middle eastern': 25.41702389717102, 'latino hispanic': 11.616484075784683}"]
val/1282.jpg, ["GT: latino hispanic, Predicted: white, Race Confidence: {'asian': 0.035781972110271454, 'indian': 0.0992676243185997, 'black': 0.004554941187961958, 'white': 81.41252994537354, 'middle eastern': 8.385585248470306, 'latino hispanic': 10.06227731704712}"]
val/1283.jpg, ["GT: middle eastern, Predicted: white, Race Confidence: {'asian': 0.001977446781524079, 'indian': 0.051702567896772494, 'black': 0.000669768854908372, 'white': 80.24448634651222, 'middle eastern': 15.618541277560071, 'latino hispanic': 4.082624485053091}"]
val/1286.jpg, ["GT: white, Predicted: latino hispanic, Race Confidence: {'asian': 9.784986661969821, 'indian': 9.888239794268596, 'black': 3.0121698908311063, 'white': 21.170647214093638, 'middle eastern': 13.037247242763474, 'latino hispanic': 43.106707519692634}"]
val/1288.jpg, ["GT: middle eastern, Predicted: asian, Race Confidence: {'asian': 27.102803933286197, 'indian': 12.279940422780463, 'black': 20.240571172169307, 'white': 11.46702480709257, 'middle eastern': 9.10903032314416, 'latino hispanic': 19.800626361295418}"]
val/1291.jpg, ["GT: asian, Predicted: black, Race Confidence: {'asian': 4.6912604938434965, 'indian': 8.633911325465283, 'black': 81.35207517718372, 'white': 0.7115664509306608, 'middle eastern': 0.8950059166543584, 'latino hispanic': 3.716180030562874}"]
val/1292.jpg, ["GT: indian, Predicted: white, Race Confidence: {'asian': 1.2307042989554584, 'indian': 3.7458392230176463, 'black': 0.5392257911250466, 'white': 55.324039180519534, 'middle eastern': 29.18178911100561, 'latino hispanic': 9.97840747108504}"]
val/1294.jpg, ["GT: black, Predicted: asian, Race Confidence: {'asian': 40.40704667568207, 'indian': 2.618260495364666, 'black': 18.779289722442627, 'white': 22.146938741207123, 'middle eastern': 5.1149483770132065, 'latino hispanic': 10.933515429496765}"]
val/1295.jpg, ["GT: asian, Predicted: latino hispanic, Race Confidence: {'asian': 14.244252443313599, 'indian': 9.639586508274078, 'black': 3.9666499942541122, 'white': 23.98456782102585, 'middle eastern': 18.378499150276184, 'latino hispanic': 29.786446690559387}"]
val/1297.jpg, ["GT: white, Predicted: asian, Race Confidence: {'asian': 76.57180111744391, 'indian': 8.098254132478937, 'black': 0.5567062448166317, 'white': 5.55717916105042, 'middle eastern': 2.5992422060081712, 'latino hispanic': 6.616814390800668}"]
val/13.jpg, ["GT: indian, Predicted: latino hispanic, Race Confidence: {'asian': 16.94723069667816, 'indian': 16.171954572200775, 'black': 5.726108327507973, 'white': 16.13922268152237, 'middle eastern': 18.970483541488647, 'latino hispanic': 26.044997572898865}"]
val/1302.jpg, ["GT: black, Predicted: white, Race Confidence: {'asian': 1.929374597966671, 'indian': 5.96550740301609, 'black': 1.4779514633119106, 'white': 36.20097637176514, 'middle eastern': 33.047762513160706, 'latino hispanic': 21.378426253795624}"]
val/1303.jpg, ["GT: middle eastern, Predicted: latino hispanic, Race Confidence: {'asian': 19.198496639728546, 'indian': 8.90810564160347, 'black': 2.7686864137649536, 'white': 19.62684988975525, 'middle eastern': 13.691526651382446, 'latino hispanic': 35.80633103847504}"]
val/1306.jpg, ["GT: black, Predicted: asian, Race Confidence: {'asian': 32.75041878223419, 'indian': 6.51920810341835, 'black': 1.803065650165081, 'white': 27.535322308540344, 'middle eastern': 17.835162580013275, 'latino hispanic': 13.556824624538422}"]
val/1310.jpg, ["GT: white, Predicted: latino hispanic, Race Confidence: {'asian': 15.452909469604492, 'indian': 13.103394210338593, 'black': 10.768062621355057, 'white': 19.314704835414886, 'middle eastern': 16.112230718135834, 'latino hispanic': 25.24869740009308}"]
val/1312.jpg, ["GT: white, Predicted: black, Race Confidence: {'asian': 10.510706782979177, 'indian': 15.817023266376452, 'black': 43.58895680838566, 'white': 2.8326757077977485, 'middle eastern': 2.3023375750981314, 'latino hispanic': 24.948298928040202}"]
val/1314.jpg, ["GT: indian, Predicted: latino hispanic, Race Confidence: {'asian': 7.830630242824554, 'indian': 18.016520142555237, 'black': 4.35447134077549, 'white': 17.28239208459854, 'middle eastern': 20.55601328611374, 'latino hispanic': 31.959974765777588}"]
val/1315.jpg, ["GT: white, Predicted: latino hispanic, Race Confidence: {'asian': 23.894380033016205, 'indian': 11.160732805728912, 'black': 13.635092973709106, 'white': 6.823147088289261, 'middle eastern': 8.66711512207985, 'latino hispanic': 35.819533467292786}"]
val/132.jpg, ["GT: black, Predicted: asian, Race Confidence: {'asian': 25.434285402297974, 'indian': 10.163058340549469, 'black': 7.134099304676056, 'white': 21.41382396221161, 'middle eastern': 16.829831898212433, 'latino hispanic': 19.0249040722847}"]
val/1320.jpg, ["GT: latino hispanic, Predicted: white, Race Confidence: {'asian': 0.273777125403285, 'indian': 2.8854049742221832, 'black': 0.12896956177428365, 'white': 46.04761302471161, 'middle eastern': 33.3531379699707, 'latino hispanic': 17.31109470129013}"]
val/1324.jpg, ["GT: black, Predicted: white, Race Confidence: {'asian': 8.611490577459335, 'indian': 10.872320085763931, 'black': 5.9735555201768875, 'white': 30.236083269119263, 'middle eastern': 26.728293299674988, 'latino hispanic': 17.578262090682983}"]
val/1325.jpg, ["GT: white, Predicted: asian, Race Confidence: {'asian': 34.33648943901062, 'indian': 9.612283110618591, 'black': 3.14028263092041, 'white': 15.08638709783554, 'middle eastern': 12.5361829996109, 'latino hispanic': 25.288376212120056}"]
val/1326.jpg, ["GT: white, Predicted: latino hispanic, Race Confidence: {'asian': 8.707521855831146, 'indian': 9.355325251817703, 'black': 2.8237970545887947, 'white': 20.391955971717834, 'middle eastern': 14.728474617004395, 'latino hispanic': 43.99292469024658}"]
val/1327.jpg, ["GT: white, Predicted: latino hispanic, Race Confidence: {'asian': 2.023038826882839, 'indian': 5.1399897783994675, 'black': 2.078179456293583, 'white': 34.58607792854309, 'middle eastern': 20.602741837501526, 'latino hispanic': 35.569968819618225}"]
val/133.jpg, ["GT: asian, Predicted: black, Race Confidence: {'asian': 21.46703153848648, 'indian': 12.289297580718994, 'black': 47.16452658176422, 'white': 3.018227219581604, 'middle eastern': 2.4084482342004776, 'latino hispanic': 13.65247666835785}"]
val/1330.jpg, ["GT: latino hispanic, Predicted: asian, Race Confidence: {'asian': 61.86502717316475, 'indian': 5.426177284261857, 'black': 9.11264528186861, 'white': 4.122997566818901, 'middle eastern': 2.0851279300603784, 'latino hispanic': 17.388032959465143}"]
val/1331.jpg, ["GT: asian, Predicted: white, Race Confidence: {'asian': 23.724958452587313, 'indian': 5.896697608030127, 'black': 2.0629282444204993, 'white': 36.24296650374335, 'middle eastern': 12.062954209690785, 'latino hispanic': 20.00948846227068}"]
val/1333.jpg, ["GT: black, Predicted: asian, Race Confidence: {'asian': 34.16054656035263, 'indian': 8.154628652885991, 'black': 33.26546648329097, 'white': 3.8253598750066606, 'middle eastern': 2.2281628895596133, 'latino hispanic': 18.3658338625233}"]
val/1335.jpg, ["GT: latino hispanic, Predicted: asian, Race Confidence: {'asian': 36.89148724079132, 'indian': 20.765389502048492, 'black': 7.86353126168251, 'white': 6.3735418021678925, 'middle eastern': 4.665391519665718, 'latino hispanic': 23.440654575824738}"]
val/1336.jpg, ["GT: latino hispanic, Predicted: white, Race Confidence: {'asian': 0.9935476478068619, 'indian': 2.7539893763655052, 'black': 0.3057176895122343, 'white': 55.84278439538386, 'middle eastern': 25.480790464925196, 'latino hispanic': 14.623170472572474}"]
val/1339.jpg, ["GT: latino hispanic, Predicted: middle eastern, Race Confidence: {'asian': 2.311457134783268, 'indian': 10.990525782108307, 'black': 1.7243608832359314, 'white': 25.407156348228455, 'middle eastern': 32.85961449146271, 'latino hispanic': 26.706889271736145}"]
val/134.jpg, ["GT: latino hispanic, Predicted: black, Race Confidence: {'asian': 8.465732634067535, 'indian': 33.78533720970154, 'black': 34.36040282249451, 'white': 1.7901048064231873, 'middle eastern': 2.173883281648159, 'latino hispanic': 19.424539804458618}"]
val/1343.jpg, ["GT: black, Predicted: asian, Race Confidence: {'asian': 27.99220085144043, 'indian': 13.347826898097992, 'black': 26.12917125225067, 'white': 8.120599389076233, 'middle eastern': 6.042314320802689, 'latino hispanic': 18.367885053157806}"]
val/1348.jpg, ["GT: latino hispanic, Predicted: black, Race Confidence: {'asian': 1.8526878207921982, 'indian': 2.8707733377814293, 'black': 94.13220286369324, 'white': 0.03935220593120903, 'middle eastern': 0.01443340297555551, 'latino hispanic': 1.0905559174716473}"]
val/1351.jpg, ["GT: white, Predicted: middle eastern, Race Confidence: {'asian': 6.022776663303375, 'indian': 13.941209018230438, 'black': 3.332127630710602, 'white': 26.272505521774292, 'middle eastern': 29.385289549827576, 'latino hispanic': 21.046093106269836}"]
val/1352.jpg, ["GT: indian, Predicted: latino hispanic, Race Confidence: {'asian': 20.35203222656634, 'indian': 17.43189900301683, 'black': 12.016872259005577, 'white': 11.722881254301221, 'middle eastern': 11.736464409406711, 'latino hispanic': 26.739853827935914}"]
val/1353.jpg, ["GT: middle eastern, Predicted: indian, Race Confidence: {'asian': 9.567090473521892, 'indian': 33.195187664605655, 'black': 12.815600595998694, 'white': 8.666756461053316, 'middle eastern': 13.676003971576217, 'latino hispanic': 22.079353382664515}"]
val/1356.jpg, ["GT: black, Predicted: asian, Race Confidence: {'asian': 29.764927001586795, 'indian': 21.037253265053423, 'black': 17.77281376991436, 'white': 8.411645401912379, 'middle eastern': 6.81653849083644, 'latino hispanic': 16.19682803116179}"]
val/1359.jpg, ["GT: indian, Predicted: middle eastern, Race Confidence: {'asian': 0.18736037891358137, 'indian': 4.56908717751503, 'black': 0.28985198587179184, 'white': 32.63058066368103, 'middle eastern': 49.112093448638916, 'latino hispanic': 13.211028277873993}"]
val/1360.jpg, ["GT: indian, Predicted: latino hispanic, Race Confidence: {'asian': 5.356261134147644, 'indian': 36.087700724601746, 'black': 5.093478783965111, 'white': 8.583976328372955, 'middle eastern': 7.170296460390091, 'latino hispanic': 37.708285450935364}"]
val/1363.jpg, ["GT: asian, Predicted: middle eastern, Race Confidence: {'asian': 6.809808247112245, 'indian': 1.715170760134368, 'black': 0.022037340669632324, 'white': 36.75505378782108, 'middle eastern': 39.92150546055967, 'latino hispanic': 14.776420321891269}"]
val/1365.jpg, ["GT: asian, Predicted: white, Race Confidence: {'asian': 31.795650720596313, 'indian': 1.3234647922217846, 'black': 0.6149877328425646, 'white': 52.409958839416504, 'middle eastern': 5.846001952886581, 'latino hispanic': 8.009934425354004}"]
val/137.jpg, ["GT: black, Predicted: white, Race Confidence: {'asian': 2.265329472720623, 'indian': 12.433896213769913, 'black': 5.364761129021645, 'white': 30.47429621219635, 'middle eastern': 29.41899001598358, 'latino hispanic': 20.04273235797882}"]
val/1371.jpg, ["GT: indian, Predicted: latino hispanic, Race Confidence: {'asian': 2.9585516080260277, 'indian': 11.857525259256363, 'black': 3.136320784687996, 'white': 24.34052675962448, 'middle eastern': 28.80452573299408, 'latino hispanic': 28.902554512023926}"]
val/1374.jpg, ["GT: middle eastern, Predicted: white, Race Confidence: {'asian': 11.47371151886651, 'indian': 4.115457333055575, 'black': 1.8854695564788315, 'white': 38.75476054875615, 'middle eastern': 20.272396223091853, 'latino hispanic': 23.498210221422326}"]
val/1381.jpg, ["GT: indian, Predicted: asian, Race Confidence: {'asian': 41.074156761169434, 'indian': 16.637617349624634, 'black': 10.567333549261093, 'white': 3.0546294525265694, 'middle eastern': 2.4333978071808815, 'latino hispanic': 26.232868432998657}"]
val/1382.jpg, ["GT: asian, Predicted: white, Race Confidence: {'asian': 31.67496919631958, 'indian': 3.0441727489233017, 'black': 2.971731871366501, 'white': 36.99166774749756, 'middle eastern': 9.673574566841125, 'latino hispanic': 15.643881261348724}"]
